case_id,case_text_value_type,case_text,case_source,case_type,case_transaction_type,case_status,case_priority_level,date_time_created,date_time_closed,customer_tier,RecordingId,SpeakerId,SegmentDuration,Domain,SampleRate,BitDepth,Role,IsNative,Age,Gender,Country,Accent,MainAudioFile,AudioFile
320556,Single message,"[filler/] Ang serbisyo po sa ""SafeBox"" ay tungkol sa mga inyong ang [eng_start/] safety [eng_end/] po ng inyong [eng_start/] backup [eng_end/] na iniwan dito sa aming bangko in- interesado po ba kayo dito [n_s/]",Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T10:50:00+08:00,,Mid,96725fab-7f97-4320-a7c7-605c894fda19,85D21F93-60AF-4872-A46D-B815119BB8FF,00:00:13.756,banking,8000,16,agent,True,35,Female,Philippines,Cavite,Audio/96725fab-7f97-4320-a7c7-605c894fda19.wav,sliced_audio\161_96725fab-7f97-4320-a7c7-605c894fda19.wav
320557,Single message,"Kung interesado po kayo [eng_start/] madam [eng_end/] [filler/] pwede po kayong pumunta dito sa pinam- pinakamalapit na [eng_start/] branch [eng_end/] sa ""Muntinlupa""",Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T10:51:00+08:00,,Mid,96725fab-7f97-4320-a7c7-605c894fda19,85D21F93-60AF-4872-A46D-B815119BB8FF,00:00:7.977,banking,8000,16,agent,True,35,Female,Philippines,Cavite,Audio/96725fab-7f97-4320-a7c7-605c894fda19.wav,sliced_audio\162_96725fab-7f97-4320-a7c7-605c894fda19.wav
320558,Single message,Pwede ko bang mahingi ang buong [eng_start/] address [eng_end/] sa pinakamalapit na branch dito,Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T10:52:00+08:00,,Mid,96725fab-7f97-4320-a7c7-605c894fda19,E4656C37-FE08-4A5F-AF45-10F46915D2EC,00:00:4.193,banking,8000,16,customer,True,25,Female,Philippines,Cavite,Audio/96725fab-7f97-4320-a7c7-605c894fda19.wav,sliced_audio\163_96725fab-7f97-4320-a7c7-605c894fda19.wav
320559,Single message,"[filler/] Kung dyan po sa ""Muntinlupa"" maaari po kayong pumunta sa pinakamalapit na [eng_start/] branch [eng_end/] dito malapit sa may ""Victoria Reyes"" na [eng_start/] branch [eng_end/] sa may paliparan po",Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T10:53:00+08:00,,Mid,96725fab-7f97-4320-a7c7-605c894fda19,85D21F93-60AF-4872-A46D-B815119BB8FF,00:00:10.667,banking,8000,16,agent,True,35,Female,Philippines,Cavite,Audio/96725fab-7f97-4320-a7c7-605c894fda19.wav,sliced_audio\164_96725fab-7f97-4320-a7c7-605c894fda19.wav
320560,Single message,[filler/] [eng_start/] Okay [eng_end/] maraming salamat para sa iyong oras,Phone,Deposits,Inquiry,Closed,Medium,2024-01-26T10:54:00+08:00,2024-01-26T10:55:00+08:00,Mid,96725fab-7f97-4320-a7c7-605c894fda19,E4656C37-FE08-4A5F-AF45-10F46915D2EC,00:00:3.355,banking,8000,16,customer,True,25,Female,Philippines,Cavite,Audio/96725fab-7f97-4320-a7c7-605c894fda19.wav,sliced_audio\165_96725fab-7f97-4320-a7c7-605c894fda19.wav
320561,Single message,[n_s/] [filler/] Salamat din po [eng_start/] madam [eng_end/] itatanong ko lang po kung meron pa ba akong ipa- maitutulong sa inyo [eng_start/] okay [eng_end/] po maraming salamat po sa inyong pagtawag nais ko lang po kayong imbitahan na sumali sa [eng_start/] satisfaction survey [eng_end/] tungkol sa ating pag-uusap ngayon maari po bang sagutin niyo ang [eng_start/] survey [eng_end/],Phone,Deposits,Inquiry,Closed,Medium,2024-01-26T10:55:00+08:00,2024-01-26T10:56:00+08:00,Mid,96725fab-7f97-4320-a7c7-605c894fda19,85D21F93-60AF-4872-A46D-B815119BB8FF,00:00:23.571,banking,8000,16,agent,True,35,Female,Philippines,Cavite,Audio/96725fab-7f97-4320-a7c7-605c894fda19.wav,sliced_audio\166_96725fab-7f97-4320-a7c7-605c894fda19.wav
320562,Single message,Sige po maraming salamat,Phone,Deposits,Inquiry,Closed,Medium,2024-01-26T10:56:00+08:00,2024-01-26T10:57:00+08:00,Mid,96725fab-7f97-4320-a7c7-605c894fda19,E4656C37-FE08-4A5F-AF45-10F46915D2EC,00:00:4.564,banking,8000,16,customer,True,25,Female,Philippines,Cavite,Audio/96725fab-7f97-4320-a7c7-605c894fda19.wav,sliced_audio\167_96725fab-7f97-4320-a7c7-605c894fda19.wav
320563,Single message,[eng_start/] Okay [eng_end/] po maraming salamat ba-bye [n_s/],Phone,Credit Cards,Inquiry,New,Low,2024-01-26T10:58:00+08:00,,Low,96725fab-7f97-4320-a7c7-605c894fda19,85D21F93-60AF-4872-A46D-B815119BB8FF,00:00:3.075,banking,8000,16,agent,True,35,Female,Philippines,Cavite,Audio/96725fab-7f97-4320-a7c7-605c894fda19.wav,sliced_audio\168_96725fab-7f97-4320-a7c7-605c894fda19.wav
317256,Single message,"[n_s/] Magandang umaga Salamat sa pagtawag sa ""Bangko ng Bayan"" Ano po ang maitutulong sa kanila",Phone,Deposits,Inquiry,New,Medium,2024-01-26T10:59:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,AAF38662-6FDA-48EB-A673-F5F7A50C48DB,00:00:6.982,banking,8000,16,agent,True,42,Female,Philippines,Cavite,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\169_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317257,Single message,[n_s/] [filler/] Magandang umaga po Nais ko po sanang mag-apply para sa isang [eng_start/] account [eng_end/] sa isa- sa ibang bansa po,Phone,Deposits,Request,New,Medium,2024-01-26T11:00:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:11.044,banking,8000,16,customer,True,35,Female,Philippines,Albay,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\170_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317258,Single message,[filler/] ga- [filler/] matutulungan po namin kayo diyan [filler/] maaari po bang hingiin ang buong ninyong pangalan,Phone,Deposits,Request,Assigned,Medium,2024-01-26T11:01:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,AAF38662-6FDA-48EB-A673-F5F7A50C48DB,00:00:4.865,banking,8000,16,agent,True,42,Female,Philippines,Cavite,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\171_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317259,Single message,Salamat at kailangan ko din po ang petsa ng iyong kapanganakan,Phone,Deposits,Request,Assigned,Medium,2024-01-26T11:02:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,AAF38662-6FDA-48EB-A673-F5F7A50C48DB,00:00:3.508,banking,8000,16,agent,True,42,Female,Philippines,Cavite,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\172_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317260,Single message,"[filler/] ""Disyembre"" onse isang libo siyam na raan walumpu't dalawa",Phone,Deposits,Request,Assigned,Medium,2024-01-26T11:03:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:4.101,banking,8000,16,customer,True,35,Female,Philippines,Albay,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\173_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317261,Single message,Maraming salamat [n_s/] Kailangan ko din pong hingin ang inyong [eng_start/] address [eng_end/],Phone,Deposits,Request,Assigned,Medium,2024-01-26T11:04:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,AAF38662-6FDA-48EB-A673-F5F7A50C48DB,00:00:4.736,banking,8000,16,agent,True,42,Female,Philippines,Cavite,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\174_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317262,Single message,"[filler/] ""Barangay Tatalon"" po ""Quezon [eng_start/] City"" [eng_end/]",Phone,Deposits,Request,Assigned,Medium,2024-01-26T11:05:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:2.680,banking,8000,16,customer,True,35,Female,Philippines,Albay,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\175_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317263,Single message,At ang numero po ng inyong [eng_start/] mobile phone [eng_end/],Phone,Deposits,Request,Assigned,Medium,2024-01-26T11:06:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,AAF38662-6FDA-48EB-A673-F5F7A50C48DB,00:00:2.286,banking,8000,16,agent,True,42,Female,Philippines,Cavite,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\176_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317264,Single message,[filler/] [eng_start/] zero nine nine seven four five two six six seven eight [eng_end/],Phone,Deposits,Request,Assigned,Medium,2024-01-26T11:07:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:4.941,banking,8000,16,customer,True,35,Female,Philippines,Albay,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\177_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317265,Single message,Salamat [n_s/] [eng_start/] So [eng_end/] anong bansa niyo po [filler/] gustong magbukas ng [eng_start/] account ma'am [eng_end/],Phone,Deposits,Request,Assigned,Medium,2024-01-26T11:08:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,AAF38662-6FDA-48EB-A673-F5F7A50C48DB,00:00:5.538,banking,8000,16,agent,True,42,Female,Philippines,Cavite,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\178_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317266,Single message,"Dubai [n_s/] [uni/] sa aming [eng_start/] system ma'am [eng_end/] hindi po nag-aalok ang bangkong ito ng [eng_start/] account [eng_end/] sa bansang iyon du- [filler/] ""Dubai"" [filler/] Ipadadala ko na lang po ng aplikasyon para sa pagbubukas ng [eng_start/] account [eng_end/] sa pamamagitan ng [eng_start/] email [eng_end/]",Phone,Deposits,Request,Assigned,Medium,2024-01-26T11:09:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,AAF38662-6FDA-48EB-A673-F5F7A50C48DB,00:00:16.739,banking,8000,16,agent,True,42,Female,Philippines,Cavite,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\179_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317267,Single message,[eng_start/] Okay [eng_end/] [filler/] kailangan niyo po magdeposito [eng_start/] ma'am [eng_end/] na isang [eng_start/] minimum [eng_end/] na halaga [filler/] magkano po ba ang gusto niyong ilipat sa [eng_start/] account [eng_end/] sa ibang bansa,Phone,Deposits,Request,Assigned,Medium,2024-01-26T11:10:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,AAF38662-6FDA-48EB-A673-F5F7A50C48DB,00:00:8.808,banking,8000,16,agent,True,42,Female,Philippines,Cavite,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\180_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317268,Single message,"[filler/] magkano po palitan ngayon po sa [uni/] sa- sa ""Dubai"" po",Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T11:11:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:3.738,banking,8000,16,customer,True,35,Female,Philippines,Albay,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\181_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317269,Single message,"[eng_start/] all right [eng_end/] ang palitan po ng [filler/] pera natin sa ""Dubai"" ay labing-apat na piso piso sa labing-apat na piso",Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T11:12:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,AAF38662-6FDA-48EB-A673-F5F7A50C48DB,00:00:8.811,banking,8000,16,agent,True,42,Female,Philippines,Cavite,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\182_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317270,Single message,-adik Gusto ko po sanang maglipat po ng ano ng mga [eng_start/] fifty thousand [eng_end/] po,Phone,Deposits,Request,Assigned,Medium,2024-01-26T11:13:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:5.956,banking,8000,16,customer,True,35,Female,Philippines,Albay,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\183_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317271,Single message,[filler/] Sige po Ngayon po [filler/] kasalukuyan kong inilalagay ang halaga at ito po ay awtomatikong ililipat sa lalong madaling panahon kapag nabuksan na po ang inyong [eng_start/] account [eng_end/],Phone,Deposits,Request,Assigned,Medium,2024-01-26T11:14:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,AAF38662-6FDA-48EB-A673-F5F7A50C48DB,00:00:10.617,banking,8000,16,agent,True,42,Female,Philippines,Cavite,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\184_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317272,Single message,Kailangan ko po kayong ikonekta sa aming [eng_start/] customer help center [eng_end/] ng [eng_start/] international [eng_end/] na pagbabangko para po sa higit pang [uni/],Phone,Deposits,Request,Assigned,Medium,2024-01-26T11:15:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,AAF38662-6FDA-48EB-A673-F5F7A50C48DB,00:00:12.050,banking,8000,16,agent,True,42,Female,Philippines,Cavite,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\185_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317273,Single message,[filler/] pwede ko po ba'ng makausap yung [eng_start/] customer service [eng_end/] para po sa [eng_start/] international [eng_end/] na pagbabangko,Phone,Deposits,Request,Assigned,Medium,2024-01-26T11:16:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:5.556,banking,8000,16,customer,True,35,Female,Philippines,Albay,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\186_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317274,Single message,as- opo naman marami pong salamat sa inyong oras at ngayon po ay magsisimula na po akong ilipat ang inyong tawag manatili lang po kayo sa linya,Phone,Deposits,Request,Assigned,Medium,2024-01-26T11:17:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,AAF38662-6FDA-48EB-A673-F5F7A50C48DB,00:00:8.294,banking,8000,16,agent,True,42,Female,Philippines,Cavite,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\187_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317275,Single message,[n_s/] gaano po kaya katagal aabutin yung paglipat,Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T11:18:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:2.964,banking,8000,16,customer,True,35,Female,Philippines,Albay,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\188_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317276,Single message,Sa ngayon po [eng_start/] busy [eng_end/] po ang linya [filler/] at kailangan ko po kayong ilagay sa [eng_start/] hold [eng_end/] -ari po ba,Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T11:19:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,AAF38662-6FDA-48EB-A673-F5F7A50C48DB,00:00:6.267,banking,8000,16,agent,True,42,Female,Philippines,Cavite,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\189_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317277,Single message,"[eng_start/] Okay [eng_end/] po [eng_start/] so [eng_end/] sa ngayon po [filler/] ililipat ko na po ang inyong tawag maraming salamat po sa [uni/] sa ""Bangko ng Bayan""",Phone,Deposits,Request,Assigned,Medium,2024-01-26T11:20:00+08:00,,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,AAF38662-6FDA-48EB-A673-F5F7A50C48DB,00:00:7.911,banking,8000,16,agent,True,42,Female,Philippines,Cavite,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\190_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317278,Single message,Sige po Maraming salamat po Paalam po,Phone,Deposits,Request,Closed,Medium,2024-01-26T11:21:00+08:00,2024-01-26T11:22:00+08:00,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:2.199,banking,8000,16,customer,True,35,Female,Philippines,Albay,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\191_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
317279,Single message,maraming salamat at paalam [n_s/],Phone,Deposits,Request,Closed,Medium,2024-01-26T11:22:00+08:00,2024-01-26T11:23:00+08:00,Mid,f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4,AAF38662-6FDA-48EB-A673-F5F7A50C48DB,00:00:3.988,banking,8000,16,agent,True,42,Female,Philippines,Cavite,Audio/f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav,sliced_audio\192_f3b5af36-8ee0-452b-b2f2-a9a4f5f9bde4.wav
301889,Single message,"[n_s/] Magandang umaga ho Maraming salamat po sa pagtawag sa pangkalahatang [eng_start/] insurance [eng_end/] Ako po si ""Michelle"" Anong pong pwedeng maitulong ko sa inyo",Phone,Loans,Request,New,High,2024-01-26T11:24:00+08:00,,High,0853715e-c92a-4ece-b73a-6c46249048b9,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:10.632,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/0853715e-c92a-4ece-b73a-6c46249048b9.wav,sliced_audio\0_0853715e-c92a-4ece-b73a-6c46249048b9.wav
301890,Single message,[n_s/] [filler/] Magandang umaga din po [filler/] Gusto ko lang po sanang magdagdag ng mga [eng_start/] gadget [eng_end/] sa [n_s/] aking [eng_start/] car insurance [eng_end/] [n_s/],Phone,Loans,Request,New,High,2024-01-26T11:25:00+08:00,,High,0853715e-c92a-4ece-b73a-6c46249048b9,D9E94E3E-1FF9-466D-B12C-0C1BC08F9463,00:00:8.456,insurance,8000,16,customer,True,21,Male,Philippines,Guimaras,Audio/0853715e-c92a-4ece-b73a-6c46249048b9.wav,sliced_audio\1_0853715e-c92a-4ece-b73a-6c46249048b9.wav
301891,Single message,[n_s/] [filler/] Sige ho tutulungan ko po kayo tungkol diyan pwede ko po bang makuha yung buo ninyong pangalan [n_s/],Phone,Loans,Request,Assigned,High,2024-01-26T11:26:00+08:00,,High,0853715e-c92a-4ece-b73a-6c46249048b9,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:5.306,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/0853715e-c92a-4ece-b73a-6c46249048b9.wav,sliced_audio\2_0853715e-c92a-4ece-b73a-6c46249048b9.wav
301892,Single message,[filler/] [filler/] Meron sa ano,Phone,Loans,Request,Assigned,High,2024-01-26T11:27:00+08:00,,High,0853715e-c92a-4ece-b73a-6c46249048b9,D9E94E3E-1FF9-466D-B12C-0C1BC08F9463,00:00:2.086,insurance,8000,16,customer,True,21,Male,Philippines,Guimaras,Audio/0853715e-c92a-4ece-b73a-6c46249048b9.wav,sliced_audio\3_0853715e-c92a-4ece-b73a-6c46249048b9.wav
301893,Single message,Maraming salamat ho pwede niyo rin po bang [n_s/] [filler/] ibigay po sa akin yung numero po [n_s/] [eng_start/] policy [eng_end/],Phone,Loans,Request,Assigned,High,2024-01-26T11:28:00+08:00,,High,0853715e-c92a-4ece-b73a-6c46249048b9,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:7.458,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/0853715e-c92a-4ece-b73a-6c46249048b9.wav,sliced_audio\4_0853715e-c92a-4ece-b73a-6c46249048b9.wav
301894,Single message,[n_s/] [filler/] [eng_start/] Twenty-nine eighty-nine sixty-five [eng_end/],Phone,Loans,Request,Assigned,High,2024-01-26T11:29:00+08:00,,High,0853715e-c92a-4ece-b73a-6c46249048b9,D9E94E3E-1FF9-466D-B12C-0C1BC08F9463,00:00:4.280,insurance,8000,16,customer,True,21,Male,Philippines,Guimaras,Audio/0853715e-c92a-4ece-b73a-6c46249048b9.wav,sliced_audio\5_0853715e-c92a-4ece-b73a-6c46249048b9.wav
301895,Single message,"Maraming salamat ho ngayon ho gusto ko lang pong kumpirmahin sa inyo kung tama po ang [eng_start/] address [eng_end/] ng nakikita ko dito sa aming [eng_start/] file [eng_end/] eto po ay [eng_start/] number two three three [eng_end/] [filler/] ""Dasmarinas Cavite"" tama po ba",Phone,Loans,Request,Assigned,High,2024-01-26T11:30:00+08:00,,High,0853715e-c92a-4ece-b73a-6c46249048b9,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:13.499,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/0853715e-c92a-4ece-b73a-6c46249048b9.wav,sliced_audio\6_0853715e-c92a-4ece-b73a-6c46249048b9.wav
301896,Single message,[n_s/] [filler/] Sige ho gusto ko lang din pong tanungin kung ilan po ba ang [eng_start/] driver [eng_end/] na gusto nyong idagdag sa [eng_start/] policy [eng_end/],Phone,Loans,Request,Assigned,High,2024-01-26T11:31:00+08:00,,High,0853715e-c92a-4ece-b73a-6c46249048b9,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:6.750,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/0853715e-c92a-4ece-b73a-6c46249048b9.wav,sliced_audio\7_0853715e-c92a-4ece-b73a-6c46249048b9.wav
301897,Single message,[filler/] [n_s/] Magdaragdag kasi ako ng limang [eng_start/] driver [eng_end/],Phone,Loans,Request,Assigned,High,2024-01-26T11:32:00+08:00,,High,0853715e-c92a-4ece-b73a-6c46249048b9,D9E94E3E-1FF9-466D-B12C-0C1BC08F9463,00:00:2.920,insurance,8000,16,customer,True,21,Male,Philippines,Guimaras,Audio/0853715e-c92a-4ece-b73a-6c46249048b9.wav,sliced_audio\8_0853715e-c92a-4ece-b73a-6c46249048b9.wav
301898,Single message,[filler/] Ganun ho ba sige ho [filler/] pwede ko po bang malaman yung mga edad ng mga [eng_start/] driver [eng_end/] na idadagdag ninyo,Phone,Loans,Request,Assigned,High,2024-01-26T11:33:00+08:00,,High,0853715e-c92a-4ece-b73a-6c46249048b9,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:6.322,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/0853715e-c92a-4ece-b73a-6c46249048b9.wav,sliced_audio\9_0853715e-c92a-4ece-b73a-6c46249048b9.wav
301899,Single message,[filler/] [n_s/] Mga edad [filler/] nila po ay na- [n_s/] [filler/] simula sa [filler/] sa [filler/] tatlong buwan at tatlumpong limang [filler/] anyos at magkano po kaya ang madaragdag na halaga [n_s/],Phone,Loans,Inquiry,Assigned,High,2024-01-26T11:34:00+08:00,,High,0853715e-c92a-4ece-b73a-6c46249048b9,D9E94E3E-1FF9-466D-B12C-0C1BC08F9463,00:00:10.437,insurance,8000,16,customer,True,21,Male,Philippines,Guimaras,Audio/0853715e-c92a-4ece-b73a-6c46249048b9.wav,sliced_audio\10_0853715e-c92a-4ece-b73a-6c46249048b9.wav
301900,Single message,[filler/] [n_s/] Gusto ko lang po ipaliwanag sa inyo [n_s/] [uni/] ang ilan sa mga [eng_start/] driver [eng_end/] magkakaroon po ng karagdagang [filler/] bayad para doon,Phone,Loans,Inquiry,Assigned,High,2024-01-26T11:35:00+08:00,,High,0853715e-c92a-4ece-b73a-6c46249048b9,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:10.146,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/0853715e-c92a-4ece-b73a-6c46249048b9.wav,sliced_audio\11_0853715e-c92a-4ece-b73a-6c46249048b9.wav
301901,Single message,[filler/] Pwede bang isa-isahin ang mga bayarin ma- [filler/] [filler/] sa [eng_start/] bill [eng_end/],Phone,Loans,Inquiry,Assigned,High,2024-01-26T11:36:00+08:00,,High,0853715e-c92a-4ece-b73a-6c46249048b9,D9E94E3E-1FF9-466D-B12C-0C1BC08F9463,00:00:5.300,insurance,8000,16,customer,True,21,Male,Philippines,Guimaras,Audio/0853715e-c92a-4ece-b73a-6c46249048b9.wav,sliced_audio\12_0853715e-c92a-4ece-b73a-6c46249048b9.wav
